"","X","slug","season","team_slug","position","game_uid","game_date","toi","goals","assists","points","iXG","iXA","iXP","XPGF","XPGA","XPGPercentage","LPRs","contestedLPRs","PDPs","scoringChanceGeneratingPlays","defensivePlays","possessionTime","controlledEntries","controlledExits","date","possMin","c7session","c7O.I.L","c7H.S.L","c7M.S.L","c7L.S.L","c7TRIMP","a7TRIMP.PL","a7A.F.lb.R","a7A.HF.S.R","c7PL","c7SL","c7estTRIMP","a7TRIMP.OIL","a7estTRIMP.OIL","pct7DestTRIMPGames","pct7DOILGames","a7HSL.OIL","pct7DHSLGames","WorkPercent","line","role","HAW","backToBack","HSL.TOI","OIL.TOI","a7HSL.TOI","a7OIL.TOI","pos.TOI","a7ngHSL.OIL","a7ngTRIMP.PL","a7ngTRIMP"
"30",29,"anders-bjork-96",20202021,"nhl.bos","Forward","G2020202120585","Sat, 03 Apr 2021 00:00:00 GMT",14.3649995,0,0,0,0.000643908401229234,0,0.000643908401229234,0.0929493782047666,0.392735809818805,0.191377831765904,8,1,4,0,4,10.20000000006,0,2,"2021-04-03",0.170000000001,7,899.7962966,3414.6810166,1769.66991,2200.34415,264.3,0.6,-15.924085,-5.8995075,440.5,4972.02841,713.856111049204,0.857778592332135,0.804901000474711,53.5692151572353,57.8927328961403,3.67195393538441,70.6556968241295,NA,3,"F3","H",0,43.95405652468,9.49008038601045,43.8996704030281,9.47833792692918,1.18343199386119,2.60314715458466,0.6,88.1
"31",30,"anton-blidh-95",20202021,"nhl.bos","Forward","G2020202120159","Wed, 03 Feb 2021 00:00:00 GMT",9.70166816666667,0,0,0,0.00766228141188756,0,0.00766228141188756,0.012858148528553,0.602636027375395,0.0208907720526662,8,1,7,1,4,14.66666666654,0,2,"2021-02-03",0.244444444442333,5,391.16944,825.35388,2605.5905,2678.08342,751.83467,1.002704,-7.80533,-2.759502,735.956727300387,6109.0278,751.83467,1.87579062547788,1.87579062547788,0,0,2.14445048389685,0,1.54228702040816,4,"F4","A",0,43.8068992567927,9.4829052508822,NA,NA,2.51961250625129,2.14445048389685,1.002704,150.366934
"32",31,"anton-blidh-95",20202021,"nhl.bos","Forward","G2020202120174","Fri, 05 Feb 2021 00:00:00 GMT",9.1972245,0,0,0,0.000716420071442019,0.00521555508101788,0.0059319751524599,0.0137589538787482,0.271737270384446,0.0481931202917207,4,1,6,0,2,9.69999999986,0,1,"2021-02-05",0.161666666664333,6,532.86706,1319.87059,2884.60187,3131.27378,825.33467,0.96892,-7.97534833333333,-4.41395,827.831727300387,6910.74624,1050.77670243097,1.80964953158324,1.77473444799145,15.5474935658466,17.2650942244394,2.36869934592663,32.2001265290713,NA,4,"F4","A",0,43.7740755376799,9.45122085472634,43.8068992567927,9.4829052508822,1.75777667125918,2.02017432721999,0.96892,137.555778333333
"33",32,"anton-blidh-95",20202021,"nhl.bos","Forward","G2020202120541","Sun, 28 Mar 2021 00:00:00 GMT",9.58611,0,0,0,0.00952194453582452,0.0613741238926522,0.0708960684284767,0.522529551951087,0.15861170585119,0.767138307899663,6,3,4,1,3,15.86666666653,0,2,"2021-03-28",0.264444444442167,0,0,0,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,4,"F4","H",1,43.910755593249,9.48073132167271,NA,NA,2.75862100937885,NA,NA,NA
"34",33,"anton-blidh-95",20202021,"nhl.bos","Forward","G2020202120556","Tue, 30 Mar 2021 00:00:00 GMT",8.7138865,0,0,0,0.186762152904277,0.0129681645155572,0.199730317419834,0.300827135137121,0.285785327964493,0.512820906576973,10,2,7,1,3,6.50000000003,0,1,"2021-03-30",0.108333333333833,1,90.88333333,420.9333333,0,0,0,NA,NA,NA,0,0,150.338099865109,NA,1.65418778511597,100,100,4.63157894717152,100,NA,4,"F4","H",0,44.2665087845705,9.55754166983929,43.910755593249,9.48073132167271,1.24322635294634,NA,NA,NA
"35",34,"anton-blidh-95",20202021,"nhl.bos","Forward","G2020202120571","Thu, 01 Apr 2021 00:00:00 GMT",12.3027778333333,0,0,0,0.0672691666495982,0.141636203353191,0.208905370002789,0.0971872265258534,0.274170212551441,0.261708037322028,9,1,13,2,4,21.43333333328,2,4,"2021-04-01",0.357222222221333,3,294.90712666,952.7983866,744.39567,754.98719,126,0.8,-1.097185,3.17744,157.5,1645.51458,502.421500101374,1.6791127568193,1.7060826934259,57.6817747004047,59.0581409925701,3.07270791633936,84.662891745497,NA,3,"F3","H",0,43.9304581470741,9.48498528387907,44.0886321889097,9.519136495756,2.90358996204476,1.24339354421283,0.8,126
"36",35,"anton-blidh-95",20202021,"nhl.bos","Forward","G2020202120605","Sat, 10 Apr 2021 00:00:00 GMT",8.4527755,0,0,0,0.0267350372469578,0.0107523889913214,0.0374874262382792,0.128096818899789,0.209108120105816,0.379878240447895,4,0,3,1,4,7.86666666668,1,0,"2021-04-10",0.131111111111333,5,488.44555,1112.7373533,2643.84153,2641.59009,604.6,0.933262752646776,-7.038904,-1.31397,672.257575757576,5909.03564,989.871063021556,1.50426236286078,1.54578414482635,22.1449228809061,21.7014977411505,2.06415449291414,43.9576627718479,NA,4,"F4","A",0,44.0723089475167,9.51561215958001,43.8444282649054,9.50151846067199,1.55110130526161,1.60465020547129,0.86,100.766666666667
"37",36,"anton-blidh-95",20202021,"nhl.bos","Forward","G2020202120628","Thu, 08 Apr 2021 00:00:00 GMT",11.1561115666667,1,0,1,0.24344006204841,0.136218739404604,0.379658801453014,0.638031853941948,0.29497461385358,0.683845049273308,6,1,8,4,6,16.43333333323,1,1,"2021-04-08",0.273888888887167,5,430.8408767,1083.2129567,2074.14059,1956.97405,488,0.94157844080847,-9.7122425,-5.2975575,525.49090909091,4573.86093,813.752716694058,1.39990555159276,1.47699878805812,27.7307609528504,27.0846321718108,2.31067097717925,49.8947749246397,1.61544235294118,4,"F4","A",0,43.8444282649054,9.50151846067199,43.9304581470741,9.48498528387907,2.45505691880599,1.7304439848913,0.85,97.6
"38",37,"anton-blidh-95",20202021,"nhl.bos","Forward","G2020202120714","Sun, 11 Apr 2021 00:00:00 GMT",13.0966668883333,0,0,0,0.0659346044110698,0,0.0659346044110698,0.630671579692094,1.19154249559815,0.346101804526803,10,0,6,2,0,16.86666666663,2,2,"2021-04-11",0.2811111111105,5,471.66538333,1285.0308866,1924.59944,2046.14568,489.8,0.99157844080847,-6.90929,-1.15645,508.257575757576,4394.10934,1010.46214014306,1.58510146754266,1.61755054531299,38.5570418695374,39.5266093122552,2.57851144946518,67.0541599883129,NA,3,"F3","H",1,44.1791797052902,9.53868652727856,43.9583686062111,9.508565310126,2.14643247405886,1.49086421574142,0.9,97.96
"39",38,"anton-blidh-95",20202021,"nhl.bos","Forward","G2020202120738","Fri, 23 Apr 2021 00:00:00 GMT",10.7322227666667,0,0,0,0.177883047454813,0,0.177883047454813,0.231687608802029,0.377094757570493,0.380575426621763,14,4,10,3,3,23.83333333335,1,2,"2021-04-23",0.3972222222225,6,506.01261,891.04908,3097.24806,2865.29949,758.1,0.78,-8.460796,-1.20667,884.20634920635,6853.59663,758.1,1.36641179814601,1.36641179814601,0,0,1.76510030063021,0,1.57682673469388,4,"F4","A",1,43.8678930018357,9.46681803098239,NA,NA,3.70121111775872,1.76510030063021,0.78,126.35
"40",39,"brad-marchand-88",20202021,"nhl.bos","Forward","G2020202120007","Thu, 14 Jan 2021 00:00:00 GMT",22.0966635,1,1,2,0.536854213150694,0.566624483420826,1.10347869657152,1.73389200420452,1.37629066249481,0.55748880050335,16,7,15,6,6,58.7000000001959,1,2,"2021-01-14",0.978333333336598,5,383.68699,906.77109,1892.78761,2257.41014,525.7,0.925,-13.07767,0.06799,516.682844932845,5056.96884,525.7,1.29384663541768,1.29384663541768,0,0,2.42224286980639,0,NA,1,"F1","A",0,43.8527744245189,9.46749268277539,NA,NA,4.42751609688313,2.42224286980639,0.925,105.14
"41",40,"brad-marchand-88",20202021,"nhl.bos","Forward","G2020202120023","Sat, 16 Jan 2021 00:00:00 GMT",18.0144455333333,0,1,1,0.0408643052027348,0.314449265321917,0.355313570524651,0.54865144842212,0.567645828542607,0.491492239337834,17,4,24,6,2,70.7333333336626,7,6,"2021-01-16",1.17888888889438,5,531.77239,1613.35264,1459.53818,1831.21277,392,0.7,-7.6063425,2.7854275,457.31746031746,3935.10359,633.406983143853,1.10248908848187,1.12118969009937,29.064661761893,39.3401394908826,2.65016988407987,60.0612647213941,NA,2,"F2","A",0,43.9647170119397,9.49238208212335,43.8527744245189,9.46749268277539,6.54413085716683,1.92600241047705,0.7,98
"42",41,"brad-marchand-88",20202021,"nhl.bos","Forward","G2020202120036","Mon, 18 Jan 2021 00:00:00 GMT",19.3805583833333,0,0,0,0.249716952503062,0.10087382907002,0.350590781573082,1.00326883297736,0.66056789141132,0.602985147683873,8,3,5,4,1,52.966666666789,2,1,"2021-01-18",0.882777777779817,6,743.73769,2368.20682,1462.88143,2006.45201,393.8,0.6,-6.6784125,0.1774175,521.261904761904,4076.54026,791.746491777164,0.966301719159536,0.998326475086463,43.0235068166433,51.1201738344066,2.8055714540949,74.3600594816292,NA,1,"F1","A",0,43.9099835602175,9.49405049950648,43.9087457182293,9.47993738244937,4.55496565330635,1.62490210717371,0.6,98.45
"43",42,"brad-marchand-88",20202021,"nhl.bos","Forward","G2020202120060","Thu, 21 Jan 2021 00:00:00 GMT",23.0500021666667,0,1,1,0.176481089515773,0.222809054593044,0.399290144108817,2.93801490853311,0.737468205945712,0.799354756102509,21,6,25,5,3,57.533333333357,2,7,"2021-01-21",0.958888888889283,6,937.95255,3183.35404,1428.44256,1896.58702,298.8,0.6,-3.275025,-3.4009775,507.119047619047,3896.38362,862.628182756923,0.893780800395905,0.945933424729874,58.7180904780121,60.1522966167105,3.01002955794808,82.0518222974658,NA,1,"F1","H",0,43.3839438612344,9.37093187402663,43.9091583322254,9.48464175480174,4.16003817247341,1.4767321264772,0.6,99.6
"44",43,"brad-marchand-88",20202021,"nhl.bos","Forward","G2020202120075","Sat, 23 Jan 2021 00:00:00 GMT",16.6938885,2,1,3,0.726273067383203,0.170655531782891,0.896928599166094,1.69774261499958,0.17047718110792,0.9087488627071,20,5,21,8,4,62.933333332977,4,6,"2021-01-23",1.04888888888295,5,851.82947,3088.34097,1015.76054,1412.91738,204.8,0.65,-2.28595666666667,-13.4446433333333,319.119047619047,2874.01889,784.265942375535,0.91197625836415,0.938132697858121,65.2086886029996,67.0321960098422,3.29844893085021,85.5799286955028,NA,2,"F2","H",0,43.908284160398,9.46454146977201,43.7528814777972,9.45245481855215,6.28307113038972,1.56278628263885,0.65,102.4
"45",44,"brad-marchand-88",20202021,"nhl.bos","Forward","G2020202120093","Tue, 26 Jan 2021 00:00:00 GMT",18.3133316666667,1,1,2,0.145607595521463,0.962331832443989,1.10793942796545,1.23257016265343,1.10399192819672,0.527514405664676,14,3,19,10,7,67.7,4,6,"2021-01-26",1.12833333333333,4,726.20096,2469.14026,1335.25701,1948.48377,241.6,0.65,-10.2647725,-7.5301625,380.452380952381,4019.88104,718.76054547806,1.01382065230317,1.03499724418618,46.7729711893456,51.5008958401818,3.05615964928569,70.1863732925403,NA,2,"F2","H",0,44.0116530771434,9.50127498191434,43.6461140108162,9.41773667189932,6.16126739727587,1.98127817173664,0.65,120.8
"46",45,"brad-marchand-88",20202021,"nhl.bos","Forward","G2020202120109","Thu, 28 Jan 2021 00:00:00 GMT",16.7383371166667,0,1,1,0.255944464562277,0.219039158248531,0.474983622810808,1.04346382720212,0.288956337893027,0.783134220373802,15,1,14,4,5,41.600000000033,3,3,"2021-01-28",0.693333333333883,5,955.4239,3473.58868,1607.25142,2269.59825,255.3,0.6,-15.125038,-5.162174,425.5,4811.43835,962.626954899267,1.10665939036365,1.07642904076232,51.4106044057272,57.3567397675524,3.42150426194814,73.0944344279703,NA,2,"F2","H",0,43.8554117761839,9.43940840112942,43.7679603662586,9.44558277523766,4.14218765281957,2.16397259135107,0.6,127.65
"47",46,"brad-marchand-88",20202021,"nhl.bos","Forward","G2020202120127","Sat, 30 Jan 2021 00:00:00 GMT",19.6538916666667,1,0,1,1.77329591650519,0.11966509494577,1.89296101145096,3.30253430527388,0.351059631920667,0.903913889185443,15,1,22,10,4,84.533333333497,5,9,"2021-01-30",1.40888888889162,5,863.69999,3172.5499367,1511.01835,2136.93282,255.3,0.6,-17.751376,-1.62106,425.5,4547.43444,900.09020062323,1.10665939036365,1.17601388624221,50.3430208541495,56.7326624607232,3.49210732834225,71.6479397346975,2.46036745222929,1,"F1","A",0,43.8793504424696,9.46377456203541,43.9251163379084,9.46840828427192,7.16849829431549,2.28308784487824,0.6,127.65
"48",47,"brad-marchand-88",20202021,"nhl.bos","Forward","G2020202120145","Mon, 01 Feb 2021 00:00:00 GMT",21.5961155,1,1,2,1.16530351024713,0.221608712011021,1.38691222225815,1.88554711120398,0.303868333129527,0.861210290666407,20,3,28,10,7,101.93333333379,5,5,"2021-02-01",1.6988888888965,6,994.9367,3549.3785167,1886.8187,2538.87541,366.7,0.525,-15.3967,-12.3330166666667,663.5,5572.60596,990.161454521715,0.878584216590849,0.969710444789243,49.3681014710011,52.063613695223,3.28911372843013,67.6869670393359,NA,1,"F1","A",0,44.0356970678361,9.4924478432244,43.9154717652656,9.46815264835972,7.86664105818706,2.31673114652941,0.525,91.675
"49",48,"brad-marchand-88",20202021,"nhl.bos","Forward","G2020202120159","Wed, 03 Feb 2021 00:00:00 GMT",22.49944145,0,1,1,0.00847636316368066,0.126889867818086,0.135366230981766,2.15584197081302,0.218487397574991,0.907979322294561,18,2,14,0,7,52.8333333335,1,3,"2021-02-03",0.880555555558333,5,865.84709,3382.2248967,1179.71332,1569.90584,218.4,0.5,-22.269306,-21.004352,416.333333333333,3584.37739,851.315721723026,0.807595761834082,0.985150995375158,60.4606201741598,63.4061148141065,3.55883010652801,75.3192571311723,NA,1,"F1","A",0,44.0010923026714,9.51134722502189,43.9234864288298,9.46521026879641,3.91367740179316,2.76748320794303,0.5,72.8
"50",49,"brad-marchand-88",20202021,"nhl.bos","Forward","G2020202120174","Fri, 05 Feb 2021 00:00:00 GMT",21.0027728333333,1,0,1,0.554209825600397,0.172521815765029,0.726731641365426,0.945488756162723,0.54396126518279,0.634790521744801,20,3,21,7,4,69.09999999984,3,5,"2021-02-05",1.151666666664,4,873.06995,3478.83662,780.18067,1218.1279,111.4,0.45,-25.517445,-33.786825,238,2673.74519,814.534265119292,0.650509042818053,0.848690313595228,68.4456767226152,69.2957076348808,3.7087344064741,80.5844110034693,NA,1,"F1","A",0,44.0291070440168,9.50628447416829,43.9720466043257,9.48918987676057,5.48340295732857,2.79005117286891,0.45,55.7
"51",50,"brad-marchand-88",20202021,"nhl.bos","Forward","G2020202120195","Tue, 13 Apr 2021 00:00:00 GMT",18.7972271666667,0,0,0,0.374725154611514,0.0614269102880857,0.436152064899599,1.15587694058445,0.692262429482801,0.625427367278253,25,1,10,4,6,61.366666666854,0,4,"2021-04-13",1.0227777777809,4,798.3964167,3514.11763,203.25664,275.28665,0,NA,-1.386,-2.60783,0,536.46092,736.479852681328,NA,0.945355353385052,91.0906208641683,93.4268555191024,4.43978986573719,98.3518585289929,NA,1,"F1","H",0,43.9674777227559,9.49297814607637,43.9544626508666,9.48626138242403,5.44110984408701,1.10361863385401,NA,NA
"52",51,"brad-marchand-88",20202021,"nhl.bos","Forward","G2020202120212","Wed, 10 Feb 2021 00:00:00 GMT",23.4716691666667,1,0,1,0.328942715708912,0.530103136684115,0.859045852393027,0.828054325080791,0.841220158660205,0.496056420406694,17,3,24,8,4,91.133333333517,6,5,"2021-02-10",1.51888888889195,4,838.8530533,2883.5483833,1426.85937,2229.84131,234.5,0.65,-17.761325,-16.40936,361.214285714286,4625.51573,754.031081931803,0.827614352646507,0.913661804772697,48.3715446732229,49.3123714186521,3.22114207446019,66.4019839025116,NA,1,"F1","A",0,43.6469455889782,9.41560646712988,44.0150996733441,9.50881584959509,6.47115839144921,2.1620852372335,0.65,117.25
"53",52,"brad-marchand-88",20202021,"nhl.bos","Forward","G2020202120228","Fri, 12 Feb 2021 00:00:00 GMT",21.4655488333333,0,0,0,0.155205812187418,0.183940668303287,0.339146480490705,0.735135411438233,0.466702989460023,0.611675755150436,12,2,17,5,2,56.13333333306,4,4,"2021-02-12",0.935555555551,5,947.5893733,3114.4763003,1826.61173,2694.2445,333.2,0.633333333333333,-16.11569,-14.812084,525.714285714286,5686.13253,858.681885075091,0.876236688990507,0.925815119770873,43.0713604240757,44.3924705313071,2.94016513287895,62.5851607897047,NA,1,"F1","A",0,44.2072709469429,9.55018674769036,43.8380263164975,9.46094547064909,4.35840500895183,2.13554994046325,0.633333333333333,111.066666666667
"54",53,"brad-marchand-88",20202021,"nhl.bos","Forward","G2020202120230","Sat, 13 Feb 2021 00:00:00 GMT",18.04166505,1,1,2,0.209526068376459,0.279882777572174,0.489408845948633,0.560649593250888,1.02276707850003,0.354075843240257,13,3,27,8,0,67.533333333061,8,3,"2021-02-13",1.12555555555102,5,882.85729,3023.6689103,1627.81525,2357.07115,333.2,0.633333333333333,-17.4643575,-14.004675,525.714285714286,5035.15531,784.927220876735,0.876236688990507,0.902962120650346,47.6073933124393,48.2524191423962,3.09501044241019,65.2650822177553,NA,2,"F2","A",1,44.1422672349191,9.53348815219247,43.9271082679606,9.48289660741012,6.23864567062793,2.25912903620358,0.633333333333333,111.066666666667
"55",54,"brad-marchand-88",20202021,"nhl.bos","Forward","G2020202120244","Sun, 07 Mar 2021 00:00:00 GMT",18.2599983333333,0,0,0,0.135634058803445,0.065570064088135,0.20120412289158,1.5345163307518,0.802292159476767,0.656671839891213,18,3,12,6,7,63.233333332557,3,5,"2021-03-07",1.05388888887595,6,799.7057633,3051.1018533,1496.16774,1770.97265,275.3,0.6,-12.64705,-2.34245,458.833333333334,4049.30891,780.99068106314,1.02281228789408,1.04142651246412,57.9453571828662,61.1735410385531,3.51398813234252,74.3643916982311,NA,2,"F2","H",0,43.9357469839127,9.48612719113978,43.9341082546837,9.47353766795332,5.77157165974158,2.3360350963782,0.6,91.7666666666667
"56",55,"brad-marchand-88",20202021,"nhl.bos","Forward","G2020202120265","Thu, 18 Feb 2021 00:00:00 GMT",21.1949965,0,0,0,0.251191565354393,0.156210713049538,0.407402278403931,1.120298282611,1.35068020752331,0.453382450346667,14,0,18,4,2,47.06666666662,3,4,"2021-02-18",0.784444444443667,6,844.27917,2827.7322533,1935.83293,2752.04014,469.1,0.575,-15.8645975,-6.0763975,830.166666666667,5770.27199,807.403964548931,1.01511642618851,0.976317296507293,41.900210972822,44.6534764087571,3.08972964802214,61.722015274366,NA,1,"F1","H",0,43.8719896320813,9.48337028505761,44.174769090931,9.54183744994142,3.7010831515998,2.31980056018126,0.575,117.275
"57",56,"brad-marchand-88",20202021,"nhl.bos","Forward","G2020202120290","Sun, 21 Feb 2021 00:00:00 GMT",16.8666690833333,0,2,2,0.173682924767927,0.563073444147737,0.736756368915663,1.08450287290189,0.270521981338494,0.800356443284469,13,2,17,4,4,40.60000000025,4,4,"2021-02-21",0.676666666670833,5,703.78981,2064.8290967,1987.28103,3017.27361,496.4,0.6,-16.18369,-2.4923625,845.666666666667,6139.51707,674.548606590651,1.00184217170297,0.978736032477455,26.410047378359,28.5596632892426,2.76847798829804,45.0335898591369,NA,2,"F2","H",0,44.0434719522694,9.48616464872149,43.8719896320813,9.48337028505761,4.01185713271317,2.30404690489991,0.6,124.1
"58",57,"brad-marchand-88",20202021,"nhl.bos","Forward","G2020202120312","Thu, 25 Feb 2021 00:00:00 GMT",17.140555,0,0,0,0,0.108662883258845,0.108662883258845,0.564467583687996,0.766953514624876,0.423958719298702,9,2,15,2,5,40.199999999833,1,5,"2021-02-25",0.669999999997217,4,619.61725,2278.9328634,975.59024,1355.38474,250.8,0.7,-16.132305,-1.64013,358.285714285714,2937.17451,577.606345010108,0.972852920589494,0.940282045468993,56.5794243490156,58.2617736998123,3.51060512163393,73.3998513192006,NA,2,"F2","A",0,43.8531113315759,9.45126922669657,43.9577307921754,9.48476746688955,3.90885826040765,2.38665074888509,0.7,125.4
"59",58,"brad-marchand-88",20202021,"nhl.bos","Forward","G2020202120323","Fri, 26 Feb 2021 00:00:00 GMT",15.65166355,1,1,2,0.292508037111097,0.269319801641912,0.561827838753009,1.18208380434008,1.22628134798567,0.490824160613081,13,3,15,10,5,41.8000000001133,3,1,"2021-02-26",0.696666666668555,4,640.24857,2256.2290934,1166.16422,1605.82074,250.8,0.7,-20.0616666666667,-15.79384,358.285714285714,3533.68072,622.208926788711,0.972852920589494,0.986831887246471,48.0135536644422,50.2929666832368,3.37733376079054,66.2403183157181,NA,2,"F2","A",1,43.9953234236242,9.51975485059542,43.9482916419227,9.46871693770903,4.45107105991015,2.46030944292369,0.7,125.4
"60",59,"brad-marchand-88",20202021,"nhl.bos","Forward","G2020202120342","Sun, 28 Feb 2021 00:00:00 GMT",15.9511111666667,0,1,1,0.108090312192323,0.300022739049502,0.408113051241825,0.718553935555048,0.335426641699246,0.681752539906323,21,3,22,7,7,57.500000000067,5,7,"2021-02-28",0.95833333333445,5,763.65502,2935.0026934,1119.20017,1373.4325,200.3,0.65,-18.6402466666667,-15.8155366666667,304.119047619047,3244.50203,712.334398483301,0.851816540990134,0.929809980366278,61.6803132908845,61.6770645991432,3.68485174277179,74.3826688237546,NA,2,"F2","A",0,43.9049873066836,9.4794858941227,43.9639689024898,9.48572957533782,6.00794090970349,2.55812516313358,0.65,100.15
"61",60,"brad-marchand-88",20202021,"nhl.bos","Forward","G2020202120359","Wed, 03 Mar 2021 00:00:00 GMT",19.7333333333333,0,1,1,0.034884001856292,0.294950879070383,0.329834880926675,0.642657410325313,0.566316348022,0.531572671357099,17,3,13,6,2,67.466666666713,2,2,"2021-03-03",1.12444444444522,6,881.2353733,3252.60358,1722.20096,2078.18218,308.1,0.633333333333333,-17.817945,-11.599265,483.785714285714,4912.38672,813.739264259744,0.852223337382943,0.918969058751529,53.2080696429902,52.450043121754,3.54378582677016,65.8118933755831,NA,1,"F1","H",0,44.0000000016893,9.47635135135137,43.9178073539612,9.48350332380489,5.69819819820212,2.63104236371718,0.633333333333333,102.7
"62",61,"brad-marchand-88",20202021,"nhl.bos","Forward","G2020202120373","Fri, 05 Mar 2021 00:00:00 GMT",15.9538909166667,2,1,3,0.610431720040982,0.166961920348897,0.77739364038988,0.8278909762124,0.28648039683274,0.742921970393136,13,2,11,5,4,33.9666666668,4,1,"2021-03-05",0.566111111113333,6,839.9872433,3117.51254,1601.20692,1864.07098,266.1,0.6,-11.2474525,-2.174785,443.5,4325.59044,770.275542929207,0.83988145679355,0.950372191936102,58.5547218412016,58.0018729077287,3.50047901984314,72.4038787667555,NA,2,"F2","H",0,43.8973374556784,9.4647757583859,43.966770243999,9.49186403202316,3.54842034504529,2.31989457378785,0.6,88.7
"63",62,"brad-marchand-88",20202021,"nhl.bos","Forward","G2020202120390","Mon, 05 Apr 2021 00:00:00 GMT",20.8927768333333,0,0,0,0.328655319899858,0.657110567785438,0.985765887685295,1.60640587886377,0.925015004818108,0.634586642315797,18,2,21,9,4,63.79999999996,4,3,"2021-04-05",1.06333333333267,5,872.7894067,3486.7695867,1152.97638,1711.24062,180,0.6,-22.2060833333333,-7.16473,300,3742.51992,776.039737973112,0.808372039971984,0.877112654295554,65.1802647172237,64.5277844090039,3.84177263752868,74.8104112370885,NA,1,"F1","H",0,43.8748125255188,9.47297088744253,43.7717808245692,9.45072540572907,5.08947825277191,2.80145363741551,0.6,90
"64",63,"brad-marchand-88",20202021,"nhl.bos","Forward","G2020202120401","Tue, 09 Mar 2021 00:00:00 GMT",17.725556,0,1,1,0.503923941452113,0.486267096437275,0.990191037889388,1.66865174002724,0.47169952512853,0.779615835583791,20,4,18,10,5,57.13333333377,2,5,"2021-03-09",0.9522222222295,6,821.7140967,3153.0351867,1496.16774,1770.97265,275.3,0.6,-12.64705,-2.34245,458.833333333334,4049.30891,796.866598815742,1.02281228789408,1.03677880043396,58.7832089029309,62.2134473234722,3.51398813209261,75.1931560009444,NA,2,"F2","A",0,43.7710764446543,9.45057332475213,43.9443614804268,9.47575143362568,5.3720302044658,2.3360350963782,0.6,91.7666666666667
"65",64,"brad-marchand-88",20202021,"nhl.bos","Forward","G2020202120415","Thu, 11 Mar 2021 00:00:00 GMT",14.5933316666667,0,3,3,0,0.248451197774468,0.248451197774468,0.428950674209801,0.205292894552633,0.67631852388632,15,4,9,3,2,58.433333333183,1,3,"2021-03-11",0.973888888886383,5,715.2846534,2747.9959267,949.0955,1262.71841,167.5,0.6,-10.5445566666667,0.703223333333333,279.166666666667,2681.34317,699.427930831033,1.10769996675684,1.01560188264194,64.9539266631325,68.7465236479796,3.53833334578557,82.9137570606283,NA,3,"F3","H",0,44.0201055299343,9.50434096669036,43.8680536280818,9.4671587580926,6.67351987285321,2.06177845886059,0.6,83.75
"66",65,"brad-marchand-88",20202021,"nhl.bos","Forward","G2020202120430","Sat, 13 Mar 2021 00:00:00 GMT",16.9905538333333,0,0,0,0.0717808300946902,0.091369890845368,0.163150720940058,0.597164352081781,1.57139546165852,0.275373705764565,10,2,8,2,4,34.033333333433,3,2,"2021-03-13",0.567222222223883,4,663.3047234,2557.0681734,648.06428,1057.26236,84.7,0.6,-8.09683333333333,-1.72574,141.166666666667,2041.86148,669.51276886239,1.22710407783925,1.08230257307538,66.5267216346976,72.2794993743595,3.59214822238398,86.8390352865513,NA,2,"F2","H",0,43.8518175457162,9.46800606254518,43.9089763195004,9.48034716086075,3.33845634337749,1.87143878469989,0.6,84.7
"67",66,"brad-marchand-88",20202021,"nhl.bos","Forward","G2020202120450","Mon, 15 Mar 2021 00:00:00 GMT",20.2483326666667,0,1,1,0.200331503076985,0.99030828514491,1.19063978822189,1.59872373040546,1.3537030410732,0.541494795349242,17,1,27,12,4,92.266666666671,5,7,"2021-03-15",1.53777777777785,3,581.9304234,2360.5671334,347.1072,648.23824,0,NA,-6.396375,-2.83309,0,1192.57924,575.903980506235,NA,1.03893836844375,75.7932090189742,80.2644636915541,4.11681599176663,91.6446434753195,NA,1,"F1","A",0,43.9311891968454,9.48514312075538,43.8809998401016,9.47430678466256,7.59458965384037,1.79808571995864,NA,NA
"68",67,"brad-marchand-88",20202021,"nhl.bos","Forward","G2020202120459","Tue, 16 Mar 2021 00:00:00 GMT",21.10944905,0,1,1,0.901705019210569,0.689761417676848,1.59146643688742,2.15570734760522,1.2326399611193,0.636212038256697,17,1,23,6,6,102.29999999986,7,6,"2021-03-16",1.70499999999767,4,846.9196767,3366.3936867,613.02571,1012.1963,0,NA,-10.6066,-1.6919,0,1938.74903,826.936978354105,NA,1.0268944877839,73.5517044861966,77.8281205212197,4.03654345120872,90.68656107458,NA,1,"F1","A",1,43.9803046399262,9.49574759271133,43.8935471792875,9.47701586868576,8.07695168149198,1.7302460629451,NA,NA
"69",68,"brad-marchand-88",20202021,"nhl.bos","Forward","G2020202120468","Thu, 18 Mar 2021 00:00:00 GMT",19.66722,0,1,1,0.409303338150849,0.189500608394928,0.598803946545776,1.81168216475956,0.540688691792241,0.770151593960485,20,2,31,5,7,80.366666667,6,8,"2021-03-18",1.33944444445,4,809.10657,3416.33431,413.28826,638.02877,0,NA,-10.626155,-3.20732,0,1262.25134,773.071721705776,NA,0.996542816004966,81.7495962911279,85.5357039060998,4.27270570828626,93.8257122734572,NA,1,"F1","A",0,43.9241878974253,9.48363147918211,43.9458542281055,9.48830943567556,6.810542844642,1.87029579037578,NA,NA
